CP ID,Microsoft Id,Invoice Number,Order Date,Item Id,Item Name,Item Description,Quantity,Unit Price
9248,f050a837-9201-4331-b57b-b4730ad8c2cb,202309105,2023-11-06,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [05-Oct-2023 to 08-Oct-2023] [360bimsolutions.com],31,95.33
9248,f050a837-9201-4331-b57b-b4730ad8c2cb,202309105,2023-11-06,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [09-Oct-2023 to 15-Oct-2023] [360bimsolutions.com],32,95.33
9248,f050a837-9201-4331-b57b-b4730ad8c2cb,202309105,2023-11-06,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [16-Oct-2023 to 17-Oct-2023] [360bimsolutions.com],33,95.33
9248,f050a837-9201-4331-b57b-b4730ad8c2cb,202309105,2023-11-06,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [18-Oct-2023 to 19-Oct-2023] [360bimsolutions.com],34,95.33
9248,f050a837-9201-4331-b57b-b4730ad8c2cb,202309105,2023-11-06,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [20-Oct-2023 to 31-Oct-2023] [360bimsolutions.com],36,95.33
9248,f050a837-9201-4331-b57b-b4730ad8c2cb,202309105,2023-11-06,614,OneDrive for business (Plan 2),OneDrive for business (Plan 2) [01-Oct-2023 to 31-Oct-2023] [360bimsolutions.com],1,661.33
9248,f050a837-9201-4331-b57b-b4730ad8c2cb,202310596,2023-12-11,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Nov-2023 to 30-Nov-2023] [360bimsolutions.com],37,110.0
9248,f050a837-9201-4331-b57b-b4730ad8c2cb,202310596,2023-12-11,614,OneDrive for business (Plan 2),OneDrive for business (Plan 2) [01-Nov-2023 to 30-Nov-2023] [360bimsolutions.com],2,661.33
9248,f050a837-9201-4331-b57b-b4730ad8c2cb,202310844,2023-12-19,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Oct-2023 to 04-Oct-2023] [360bimsolutions.com],27,14.19
9248,f050a837-9201-4331-b57b-b4730ad8c2cb,202310844,2023-12-19,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [05-Oct-2023 to 08-Oct-2023] [360bimsolutions.com],31,14.19
9248,f050a837-9201-4331-b57b-b4730ad8c2cb,202310844,2023-12-19,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [09-Oct-2023 to 15-Oct-2023] [360bimsolutions.com],32,24.84
9248,f050a837-9201-4331-b57b-b4730ad8c2cb,202310844,2023-12-19,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [16-Oct-2023 to 17-Oct-2023] [360bimsolutions.com],33,7.1
9248,f050a837-9201-4331-b57b-b4730ad8c2cb,202310844,2023-12-19,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [18-Oct-2023 to 19-Oct-2023] [360bimsolutions.com],34,7.1
9248,f050a837-9201-4331-b57b-b4730ad8c2cb,202310844,2023-12-19,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [20-Oct-2023 to 31-Oct-2023] [360bimsolutions.com],36,42.58
9248,f050a837-9201-4331-b57b-b4730ad8c2cb,202310844,2023-12-19,614,OneDrive for business (Plan 2),OneDrive for business (Plan 2) [01-Oct-2023 to 31-Oct-2023] [360bimsolutions.com],2,661.33
9248,f050a837-9201-4331-b57b-b4730ad8c2cb,202311144,2024-01-01,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Dec-2023 to 31-Dec-2023] [360bimsolutions.com],37,110.0
9248,f050a837-9201-4331-b57b-b4730ad8c2cb,202311144,2024-01-01,614,OneDrive for business (Plan 2),OneDrive for business (Plan 2) [01-Dec-2023 to 31-Dec-2023] [360bimsolutions.com],2,661.33
9248,f050a837-9201-4331-b57b-b4730ad8c2cb,202312443,2024-02-01,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Jan-2024 to 31-Jan-2024] [360bimsolutions.com],37,110.0
9248,f050a837-9201-4331-b57b-b4730ad8c2cb,202312443,2024-02-01,614,OneDrive for business (Plan 2),OneDrive for business (Plan 2) [01-Jan-2024 to 31-Jan-2024] [360bimsolutions.com],2,661.33
9255,7bd5da5b-d20b-4eb1-b373-a726bf13ae05,202303928,2023-07-06,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [06-Jul-2023 to 05-Jul-2024] [mindfullnutrition.in],5,1450.0
9285,b1340946-6f49-4ebe-b39f-1d6f59f5ca76,202304397,2023-07-24,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [24-Jul-2023 to 23-Jul-2024] [aspiremgs.co.in],10,1350.0
9285,b1340946-6f49-4ebe-b39f-1d6f59f5ca76,202304422,2023-07-24,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [24-Jul-2023 to 23-Jul-2024] [aspiremgs.co.in],6,1350.0
9291,cf549990-2eca-45db-adfa-c7ebde961e8e,202304438,2023-07-25,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [25-Jul-2023 to 24-Jul-2024] [intellisensesolutions.com],20,1300.0
9293,cef6b0c0-451f-4ee8-882d-f5b1e8eb4dfa,202304449,2023-07-25,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [25-Jul-2023 to 24-Jul-2024] [dcswith.com],5,1300.0
9293,cef6b0c0-451f-4ee8-882d-f5b1e8eb4dfa,202304449,2023-07-25,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [25-Jul-2023 to 24-Jul-2024] [dcswith.com],5,7000.0
9293,cef6b0c0-451f-4ee8-882d-f5b1e8eb4dfa,202307008,2023-09-22,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [22-Sep-2023 to 24-Jul-2024] [dcswith.com],2,5871.58
9293,cef6b0c0-451f-4ee8-882d-f5b1e8eb4dfa,202307013,2023-09-22,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [22-Sep-2023 to 24-Jul-2024] [dcswith.com],3,1090.44
9298,f7b8b771-2fd6-4ddb-abe7-84ecaec43274,202304478,2023-07-26,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [26-Jul-2023 to 25-Jul-2024] [bainglobal.net],5,1500.0
9298,f7b8b771-2fd6-4ddb-abe7-84ecaec43274,202306761,2023-09-12,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [12-Sep-2023 to 25-Jul-2024] [bainglobal.net],10,1303.28
9298,f7b8b771-2fd6-4ddb-abe7-84ecaec43274,202307010,2023-09-22,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [12-Sep-2023 to 25-Jul-2024] [bainglobal.net],10,1303.28
9298,f7b8b771-2fd6-4ddb-abe7-84ecaec43274,202307214,2023-09-29,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [29-Sep-2023 to 25-Jul-2024] [bainglobal.net],15,1233.61
9298,f7b8b771-2fd6-4ddb-abe7-84ecaec43274,202308387,2023-10-26,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [26-Oct-2023 to 25-Jul-2024] [bainglobal.net],10,1122.95
9298,f7b8b771-2fd6-4ddb-abe7-84ecaec43274,202309564,2023-11-22,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [22-Nov-2023 to 25-Jul-2024] [bainglobal.net],10,1012.3
9298,f7b8b771-2fd6-4ddb-abe7-84ecaec43274,202312002,2024-01-12,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [12-Jan-2024 to 25-Jul-2024] [bainglobal.net],10,803.28
9300,55865f7b-407d-4218-9b1c-3eb75610ee16,202304485,2023-07-26,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [26-Jul-2023 to 25-Jul-2024] [skade.in],5,1500.0
9300,55865f7b-407d-4218-9b1c-3eb75610ee16,202313509,2024-02-19,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [19-Feb-2024 to 25-Jul-2024] [skade.in],5,647.54
9312,4d0499c3-e6e9-4273-98c1-50d38ee79c58,202304566,2023-07-28,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [28-Jul-2023 to 27-Jul-2024] [acplfinvest.com],2,1400.0
9312,4d0499c3-e6e9-4273-98c1-50d38ee79c58,202313568,2024-02-20,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [20-Feb-2024 to 27-Jul-2024] [acplfinvest.com],2,608.2
9346,f3097a84-4ace-4324-afa1-677fc1a0269b,202305411,2023-08-10,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [10-Aug-2023 to 09-Aug-2024] [itellisecure.com],10,1350.0
9346,f3097a84-4ace-4324-afa1-677fc1a0269b,202305514,2023-08-16,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [16-Aug-2023 to 09-Aug-2024] [itellisecure.com],2,1327.87
9346,f3097a84-4ace-4324-afa1-677fc1a0269b,202305832,2023-08-29,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [29-Aug-2023 to 09-Aug-2024] [itellisecure.com],1,1279.92
9346,f3097a84-4ace-4324-afa1-677fc1a0269b,202306025,2023-09-04,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [04-Sep-2023 to 09-Aug-2024] [itellisecure.com],1,1257.79
9352,fa137c99-a22d-4300-92d8-331aeba296d1,202305480,2023-08-14,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [14-Aug-2023 to 13-Aug-2024] [finavicfo.com],16,1360.0
9352,fa137c99-a22d-4300-92d8-331aeba296d1,202305480,2023-08-14,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [14-Aug-2023 to 13-Aug-2024] [finavicfo.com],5,7308.0
9352,fa137c99-a22d-4300-92d8-331aeba296d1,202305761,2023-08-24,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [24-Aug-2023 to 13-Aug-2024] [finavicfo.com],2,1322.84
9352,fa137c99-a22d-4300-92d8-331aeba296d1,202306960,2023-09-20,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [20-Sep-2023 to 13-Aug-2024] [finavicfo.com],1,1222.51
9352,fa137c99-a22d-4300-92d8-331aeba296d1,202311896,2024-01-10,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [10-Jan-2024 to 13-Aug-2024] [finavicfo.com],2,806.34
9357,3b26ffb1-8c8d-4863-a277-87581eabe143,202305528,2023-08-16,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [16-Aug-2023 to 15-Aug-2024] [sampoornafeeds.com],35,1190.0
9359,9a962fc1-036f-4f63-8dc7-245744c6f25c,202305836,2023-08-29,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [29-Aug-2023 to 28-Aug-2024] [virtuousscreening.com],11,1300.0
9359,9a962fc1-036f-4f63-8dc7-245744c6f25c,202309085,2023-11-06,659,Microsoft 365 Apps for business,Microsoft 365 Apps for business [06-Nov-2023 to 05-Nov-2024] [virtuousscreening.com],1,5850.0
9369,4e7e35b0-ec14-4957-b781-08c7084686ed,202305640,2023-08-19,619,Office 365 E5 without Audio Conferencing,Office 365 E5 without Audio Conferencing [19-Aug-2023 to 18-Sep-2023] [blupace.net],1,3350.0
9369,4e7e35b0-ec14-4957-b781-08c7084686ed,202306535,2023-09-07,619,Office 365 E5 without Audio Conferencing,Office 365 E5 without Audio Conferencing [19-Sep-2023 to 18-Oct-2023] [blupace.net],1,3350.0
9369,4e7e35b0-ec14-4957-b781-08c7084686ed,202308086,2023-10-12,619,Office 365 E5 without Audio Conferencing,Office 365 E5 without Audio Conferencing [01-Oct-2023 to 3-Oct-2023] [blupace.net],1,324.19
9369,4e7e35b0-ec14-4957-b781-08c7084686ed,202308086,2023-10-12,619,Office 365 E5 without Audio Conferencing,Office 365 E5 without Audio Conferencing [04-Oct-2023 to 31-Oct-2023] [blupace.net],2,3025.81
9369,4e7e35b0-ec14-4957-b781-08c7084686ed,202308626,2023-11-02,619,Office 365 E5 without Audio Conferencing,Office 365 E5 without Audio Conferencing [01-Nov-2023 to 30-Nov-2023] [blupace.net],2,3350.0
9369,4e7e35b0-ec14-4957-b781-08c7084686ed,202310426,2023-12-06,619,Office 365 E5 without Audio Conferencing,Office 365 E5 without Audio Conferencing [01-Dec-2023 to 18-Dec-2023] [blupace.net],2,1116.67
9369,4e7e35b0-ec14-4957-b781-08c7084686ed,202310426,2023-12-06,619,Office 365 E5 without Audio Conferencing,Office 365 E5 without Audio Conferencing [19-Dec-2023 to 31-Dec-2023] [blupace.net],1,1116.67
9369,4e7e35b0-ec14-4957-b781-08c7084686ed,202311885,2024-01-10,619,Office 365 E5 without Audio Conferencing,Office 365 E5 without Audio Conferencing [01-Jan-2024 to 31-Jan-2024] [blupace.net],1,3350.0
9369,4e7e35b0-ec14-4957-b781-08c7084686ed,202312569,2024-02-05,619,Office 365 E5 without Audio Conferencing,Office 365 E5 without Audio Conferencing [29-Jan-2024 to 31-Jan-2024] [blupace.net],1,324.19
9369,4e7e35b0-ec14-4957-b781-08c7084686ed,202312569,2024-02-05,619,Office 365 E5 without Audio Conferencing,Office 365 E5 without Audio Conferencing [01-Feb-2024 to 29-Feb-2024] [blupace.net],2,3350.0
9376,3fdbff8f-94b0-4207-8254-5f943527041f,202305758,2023-08-24,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [24-Aug-2023 to 23-Aug-2024] [ispeck.co],10,1350.0
9376,3fdbff8f-94b0-4207-8254-5f943527041f,202305779,2023-08-25,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [25-Aug-2023 to 23-Aug-2024] [ispeck.co],4,1346.31
9377,8ecc7a70-f3e7-4e05-85f3-6922c2266cf6,202305932,2023-08-31,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [28-Aug-2023 to 31-Aug-2023] [cirrusrays.com],5,17.55
9377,8ecc7a70-f3e7-4e05-85f3-6922c2266cf6,202305932,2023-08-31,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [31-Aug-2023 to 31-Aug-2023] [cirrusrays.com],55,4.39
9377,8ecc7a70-f3e7-4e05-85f3-6922c2266cf6,202305932,2023-08-31,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [31-Aug-2023 to 31-Aug-2023] [cirrusrays.com],4,23.39
9377,8ecc7a70-f3e7-4e05-85f3-6922c2266cf6,202306538,2023-09-07,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Sep-2023 to 30-Sep-2023] [cirrusrays.com],60,136.0
9377,8ecc7a70-f3e7-4e05-85f3-6922c2266cf6,202306538,2023-09-07,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [01-Sep-2023 to 30-Sep-2023] [cirrusrays.com],4,725.0
9377,8ecc7a70-f3e7-4e05-85f3-6922c2266cf6,202308628,2023-11-02,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [24-Sep-2023 to 30-Sep-2023] [cirrusrays.com],65,30.71
9377,8ecc7a70-f3e7-4e05-85f3-6922c2266cf6,202308628,2023-11-02,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Oct-2023 to 05-Oct-2023] [cirrusrays.com],65,21.94
9377,8ecc7a70-f3e7-4e05-85f3-6922c2266cf6,202308628,2023-11-02,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [06-Oct-2023 to 31-Oct-2023] [cirrusrays.com],70,114.06
9377,8ecc7a70-f3e7-4e05-85f3-6922c2266cf6,202308628,2023-11-02,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [01-Oct-2023 to 05-Oct-2023] [cirrusrays.com],4,116.94
9377,8ecc7a70-f3e7-4e05-85f3-6922c2266cf6,202308628,2023-11-02,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [06-Oct-2023 to 31-Oct-2023] [cirrusrays.com],6,608.06
9377,8ecc7a70-f3e7-4e05-85f3-6922c2266cf6,202310463,2023-12-07,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Nov-2023 to 30-Nov-2023] [cirrusrays.com],70,136.0
9377,8ecc7a70-f3e7-4e05-85f3-6922c2266cf6,202310463,2023-12-07,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [01-Nov-2023 to 30-Nov-2023] [cirrusrays.com],6,725.0
9377,8ecc7a70-f3e7-4e05-85f3-6922c2266cf6,202311881,2024-01-10,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Dec-2023 to 18-Dec-2023] [cirrusrays.com],65,78.97
9377,8ecc7a70-f3e7-4e05-85f3-6922c2266cf6,202311881,2024-01-10,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [19-Dec-2023 to 31-Dec-2023] [cirrusrays.com],70,57.03
9377,8ecc7a70-f3e7-4e05-85f3-6922c2266cf6,202311881,2024-01-10,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [01-Dec-2023 to 31-Dec-2023] [cirrusrays.com],6,725.0
9377,8ecc7a70-f3e7-4e05-85f3-6922c2266cf6,202312572,2024-02-04,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Jan-2024 to 01-Jan-2024] [cirrusrays.com],75,4.39
9377,8ecc7a70-f3e7-4e05-85f3-6922c2266cf6,202312572,2024-02-04,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [02-Jan-2024 to 31-Jan-2024] [cirrusrays.com],80,131.61
9377,8ecc7a70-f3e7-4e05-85f3-6922c2266cf6,202312572,2024-02-04,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [01-Jan-2024 to 31-Jan-2024] [cirrusrays.com],6,725.0
9378,d43cf74f-bc01-47f0-ac18-f234d20c64cf,202305782,2023-08-25,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [25-Aug-2023 to 24-Aug-2024] [vnrjewellery.com],10,1370.0
9378,d43cf74f-bc01-47f0-ac18-f234d20c64cf,202309389,2023-11-15,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [15-Nov-2023 to 24-Aug-2024] [vnrjewellery.com],26,1063.06
9380,2bc8e658-286b-4b68-98f3-7a8733997787,202305845,2023-08-29,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [29-Aug-2023 to 28-Aug-2024] [omegahospitals.com],250,1250.0
9380,2bc8e658-286b-4b68-98f3-7a8733997787,202313671,2024-02-24,666,Exchange Online Archiving for Exchange Online,Exchange Online Archiving for Exchange Online [24-Feb-2024 to 28-Aug-2024] [omegahospitals.com],1,1328.42
9383,d7ae9c58-7717-41a9-ab9a-c23ecde2d34f,202306789,2023-09-12,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [12-Sep-2023 to 11-Sep-2024] [peninsularmaritime.com],17,6681.0
9383,d7ae9c58-7717-41a9-ab9a-c23ecde2d34f,202307003,2023-09-22,621,Office 365 E3,Office 365 E3 [12-Sep-2023 to 11-Sep-2024] [peninsularmaritime.com],4,18300.0
9383,d7ae9c58-7717-41a9-ab9a-c23ecde2d34f,202307003,2023-09-22,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [12-Sep-2023 to 11-Sep-2024] [peninsularmaritime.com],13,6681.0
9383,d7ae9c58-7717-41a9-ab9a-c23ecde2d34f,202307036,2023-09-23,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [23-Sep-2023 to 11-Sep-2024] [peninsularmaritime.com],4,6480.2
9383,d7ae9c58-7717-41a9-ab9a-c23ecde2d34f,202311693,2024-01-05,654,Microsoft 365 Business Standard,Microsoft 365 Business Standard [05-Jan-2024 to 11-Sep-2024] [peninsularmaritime.com],13,4581.78
9389,bdcaff72-ed13-4f74-a1ac-6c6768994862,202305936,2023-08-31,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [31-Aug-2023 to 30-Aug-2024] [iconlife.in],198,1250.0
9389,bdcaff72-ed13-4f74-a1ac-6c6768994862,202306086,2023-09-05,666,Exchange Online Archiving for Exchange Online,Exchange Online Archiving for Exchange Online [05-Sep-2023 to 30-Aug-2024] [iconlife.in],2,2352.42
9389,bdcaff72-ed13-4f74-a1ac-6c6768994862,202312823,2024-02-05,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [05-Feb-2024 to 30-Aug-2024] [iconlife.in],10,710.38
9389,bdcaff72-ed13-4f74-a1ac-6c6768994862,202313205,2024-02-08,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [08-Feb-2024 to 30-Aug-2024] [iconlife.in],5,700.14
9389,bdcaff72-ed13-4f74-a1ac-6c6768994862,202313399,2024-02-15,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [15-Feb-2024 to 30-Aug-2024] [iconlife.in],5,676.23
9391,1b45e14b-3db6-4996-ae3a-5624eea2af58,202305869,2023-08-30,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [30-Aug-2023 to 29-Aug-2024] [rynasolutions.com],15,1450.0
9391,1b45e14b-3db6-4996-ae3a-5624eea2af58,202311056,2023-12-29,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [29-Dec-2023 to 29-Aug-2024] [rynasolutions.com],5,970.63
9393,8a1a1cd1-3f4a-4a53-8c84-7026ad29a94d,202307853,2023-10-06,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [06-Oct-2023 to 05-Oct-2024] [viwito.com],34,1350.0
9394,aabeb3eb-005c-4099-b35b-4d04a396ed50,202307854,2023-10-06,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [06-Oct-2023 to 05-Oct-2024] [qwipo.com],41,1350.0
9394,aabeb3eb-005c-4099-b35b-4d04a396ed50,202311213,2024-01-03,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [03-Jan-2024 to 05-Oct-2024] [qwipo.com],2,1021.72
9398,568cf701-8f4b-4524-a4f5-9aba8c56629c,202305913,2023-08-31,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [31-Aug-2023 to 30-Aug-2024] [saeraketo.com],10,1350.0
9410,936ac3ec-affd-4dac-a334-bf7592099031,202306642,2023-09-08,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [08-Sep-2023 to 07-Sep-2024] [sankalpplacements.com],5,1300.0
9410,936ac3ec-affd-4dac-a334-bf7592099031,202308451,2023-10-30,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [30-Oct-2023 to 07-Sep-2024] [sankalpplacements.com],1,1115.3
9410,936ac3ec-affd-4dac-a334-bf7592099031,202310782,2023-12-18,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [18-Dec-2023 to 07-Sep-2024] [sankalpplacements.com],1,941.26
9410,936ac3ec-affd-4dac-a334-bf7592099031,202312047,2024-01-16,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [16-Jan-2024 to 07-Sep-2024] [sankalpplacements.com],1,838.25
9414,36801c84-06a9-443b-879b-beb1437d5434,202306739,2023-09-11,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [11-Sep-2023 to 10-Sep-2024] [avadvisors.co.in],1,1400.0
9414,36801c84-06a9-443b-879b-beb1437d5434,202307892,2023-10-09,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [09-Oct-2023 to 10-Sep-2024] [avadvisors.co.in],4,1292.9
9414,36801c84-06a9-443b-879b-beb1437d5434,202313444,2024-02-16,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [16-Feb-2024 to 10-Sep-2024] [avadvisors.co.in],1,795.63
9419,3c995ad7-0550-4196-9126-86bac9ba7357,202306869,2023-09-15,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [15-Sep-2023 to 14-Sep-2024] [aptaide.in],1,1400.0
9422,cf1a26a0-bfe8-4022-bff2-b8c3c514edbf,202306813,2023-09-13,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [13-Sep-2023 to 12-Sep-2024] [edgeflex.co.in],10,1200.0
9422,cf1a26a0-bfe8-4022-bff2-b8c3c514edbf,202309376,2023-11-14,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [14-Nov-2023 to 12-Sep-2024] [edgeflex.co.in],20,996.72
9431,c0d24430-91f1-4fe2-8f8e-f77ea197ffcd,202306905,2023-09-19,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [19-Sep-2023 to 18-Sep-2024] [freshlearnglobal.com],20,1550.0
9435,5daf842a-2f01-4360-972b-82cbb358a3ea,202306964,2023-09-21,655,Microsoft 365 Business Premium,Microsoft 365 Business Premium [21-Sep-2023 to 20-Sep-2024] [bohsolution.com],8,17000.0
9435,5daf842a-2f01-4360-972b-82cbb358a3ea,202308024,2023-10-11,655,Microsoft 365 Business Premium,Microsoft 365 Business Premium [11-Oct-2023 to 20-Sep-2024] [bohsolution.com],2,16071.04
9446,2753c366-f28b-473d-8edb-8bfa38122738,202307136,2023-09-27,655,Microsoft 365 Business Premium,Microsoft 365 Business Premium [27-Sep-2023 to 26-Sep-2024] [flinkanalytics.com],1,15500.0
9446,2753c366-f28b-473d-8edb-8bfa38122738,202307136,2023-09-27,650,Microsoft 365 E5 without Audio Conferencing,Microsoft 365 E5 without Audio Conferencing [27-Sep-2023 to 26-Sep-2024] [flinkanalytics.com],1,42960.0
9446,2753c366-f28b-473d-8edb-8bfa38122738,202312333,2024-01-29,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [29-Jan-2024 to 28-Jan-2025] [flinkanalytics.com],2,1500.0
9450,9b856d1c-1e15-42ee-8b7b-fd4176704bc1,202307117,2023-09-26,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [26-Sep-2023 to 25-Sep-2024] [nextenti.ai],7,1370.0
9450,9b856d1c-1e15-42ee-8b7b-fd4176704bc1,202307373,2023-10-04,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [04-Oct-2023 to 25-Sep-2024] [nextenti.ai],2,1340.05
9450,9b856d1c-1e15-42ee-8b7b-fd4176704bc1,202308152,2023-10-16,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [16-Oct-2023 to 25-Sep-2024] [nextenti.ai],1,1295.14
9450,9b856d1c-1e15-42ee-8b7b-fd4176704bc1,202309362,2023-11-14,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [14-Nov-2023 to 25-Sep-2024] [nextenti.ai],3,1186.58
9450,9b856d1c-1e15-42ee-8b7b-fd4176704bc1,202312549,2024-02-03,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [03-Feb-2024 to 25-Sep-2024] [nextenti.ai],4,883.39
9461,0af5065e-f9b4-45b5-9bb6-44c5e1afb8a8,202307351,2023-10-03,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [03-Oct-2023 to 31-Oct-2023] [7rayssemi.com],10,127.23
9461,0af5065e-f9b4-45b5-9bb6-44c5e1afb8a8,202309074,2023-11-06,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Nov-2023 to 30-Nov-2023] [7rayssemi.com],10,136.0
9461,0af5065e-f9b4-45b5-9bb6-44c5e1afb8a8,202310598,2023-12-11,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [15-Nov-2023 to 19-Nov-2023] [7rayssemi.com],5,22.5
9461,0af5065e-f9b4-45b5-9bb6-44c5e1afb8a8,202310598,2023-12-11,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [20-Nov-2023 to 30-Nov-2023] [7rayssemi.com],5,49.5
9461,0af5065e-f9b4-45b5-9bb6-44c5e1afb8a8,202310598,2023-12-11,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [01-Dec-2023 to 08-Dec-2023] [7rayssemi.com],20,36.0
9461,0af5065e-f9b4-45b5-9bb6-44c5e1afb8a8,202310598,2023-12-11,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [09-Dec-2023 to 11-Dec-2023] [7rayssemi.com],30,13.5
9461,0af5065e-f9b4-45b5-9bb6-44c5e1afb8a8,202310598,2023-12-11,307,Microsoft 365 Business Basic,Microsoft 365 Business Basic [12-Dec-2023 to 31-Dec-2023] [7rayssemi.com],40,90.0
